Billing_Account_Id,Region_Name,Exchange_Name,Zone
100008630038,GTR,EXH0440,CENTRAL
100008403124,MTR,EXH0455,CENTRAL
100008369946,NTR - 2,EXH0423,NORTH
1216638008,KTR - 3,EXH0021,SOUTH
100005807388,ITR,EXH0417,NORTH
100008541153,MTR,EXH0603,CENTRAL
100008257995,FTR,EXH0466,CENTRAL
100007210804,NTR - 1,EXH0422,NORTH
100007326870,ITR,EXH0858,NORTH
100006737189,RTR,EXH0896,NORTH
100008146415,KTR - 2,EXH0018,SOUTH
100008441255,KTR - 3,EXH0023,SOUTH
1442635149,CTR,EXH0588,CENTRAL
100004688644,SLTR,EXH0446,CENTRAL
100007940386,HTR,EXH0468,NORTH
100006623878,QTR,EXH0419,SOUTH
100008585252,ITR,EXH0410,NORTH
100008242114,LTR - NORTH,EXH0402,CENTRAL
100008325581,MTR,EXH0453,CENTRAL
100008052270,LTR - NORTH,EXH0402,CENTRAL
100008140716,STR,EXH0560A,SOUTH
100008049085,HYTR,EXH0475,SOUTH
100008627300,NTR - 2,EXH0424,NORTH
100000068512,MTR,EXH0545,CENTRAL
100008563993,SLTR,EXH0447,CENTRAL
100007172979,STR,EXH0604,SOUTH
2101342510,KTR - 3,EXH0017,SOUTH
100004022139,RTR,EXH0486,NORTH
100008661133,ITR,EXH0410,NORTH
100005850529,LTR - NORTH,EXH0376,CENTRAL
100008207950,CTR,EXH0532,CENTRAL
100007607735,ITR,EXH0849,NORTH
100008488362,MTR,EXH0546,CENTRAL
100005658572,NTR - 1,EXH0426,NORTH
100008641207,HYTR,EXH0553,SOUTH
100008180870,KTR - 2,EXH0016,SOUTH
100006968925,MTR,EXH0455,CENTRAL
100007490311,NTR - 2,EXH0624,NORTH
100008624815,FTR,EXH0535,CENTRAL
100005766455,SLTR,EXH0888,CENTRAL
100008444193,LTR - SOUTH,EXH0398,CENTRAL
100007610083,MTR,EXH0603,CENTRAL
100002514197,KTR - 2,EXH0015,SOUTH
100003890600,KTR - 2,EXH0016,SOUTH
100008598613,CTR,EXH0531,CENTRAL
100005526962,GTR,EXH0441,CENTRAL
100008659270,LTR - NORTH,EXH0383,CENTRAL
100008592358,LTR - NORTH,EXH0401,CENTRAL
100007261226,RTR,EXH0518,NORTH
100008457857,RTR,EXH0606,NORTH
100008476551,MTR,EXH0873,CENTRAL
100008805305,LTR - NORTH,EXH0374,CENTRAL
1543600642,RTR,EXH0561,NORTH
100008416720,RTR,EXH0527,NORTH
100008381787,MTR,EXH0452,CENTRAL
100008716395,LTR - SOUTH,EXH0403,CENTRAL
100009104273,RTR,EXH0518,NORTH
100006263153,KTR - 1,EXH0014,SOUTH
100006151945,NTR - 2,EXH0571,NORTH
100008480848,LTR - SOUTH,EXH0385,CENTRAL
100008330561,NTR - 1,EXH0426,NORTH
100006673374,FTR,EXH0510,CENTRAL
100008577884,ITR,EXH0414,NORTH
100008145349,NTR - 1,EXH0648,NORTH
100008992060,KTR - 2,EXH0018,SOUTH
100007552257,LTR - SOUTH,EXH0389,CENTRAL
100005329822,LTR - NORTH,EXH0383,CENTRAL
100005898186,FTR,EXH0457,CENTRAL
100008662042,LTR - NORTH,EXH0376,CENTRAL
100008673526,KTR - 1,EXH0005,SOUTH
100008486653,STR,EXH0599,SOUTH
100003031455,FTR,EXH0506,CENTRAL
100006097592,GTR,EXH0516,CENTRAL
100004205093,NTR - 2,EXH0424,NORTH
100007267956,LTR - NORTH,EXH0405,CENTRAL
100007751897,STR,EXH0434,SOUTH
100007299323,LTR - SOUTH,EXH0396,CENTRAL
100007895031,NTR - 2,EXH0624,NORTH
100007578644,ITR,EXH0418,NORTH
100008555215,KTR - 1,EXH0009,SOUTH
100001280482,LTR - SOUTH,EXH0407,CENTRAL
100008793082,MTR,EXH0503,CENTRAL
2102111531,KTR - 2,EXH0011,SOUTH
100005062576,RTR,EXH0656,NORTH
100008006916,MTR,EXH0603,CENTRAL
100004043915,ITR,EXH0859,NORTH
100008617994,LTR - SOUTH,EXH0394,CENTRAL
100000186605,NTR - 2,EXH0571,NORTH
100004859018,HYTR,EXH0827,SOUTH
100008156470,HYTR,EXH0474,SOUTH
100000284260,HYTR,EXH0473,SOUTH
100002029374,STR,EXH0437,SOUTH
100008656741,FTR,EXH0465,CENTRAL
100006743571,ITR,EXH0854,NORTH
100007808597,HYTR,EXH0834,SOUTH
100003456201,STR,EXH0599B,SOUTH
100006627926,LTR - NORTH,EXH0371,CENTRAL
100008982260,KTR - 3,EXH0032,SOUTH
100008417565,NTR - 2,EXH0624,NORTH
1442525500,CTR,EXH0430,CENTRAL
100008449467,MTR,EXH0542,CENTRAL
100007359910,LTR - SOUTH,EXH0403,CENTRAL
100007283307,CTR,EXH0430,CENTRAL
100006526479,GTR,EXH0516,CENTRAL
100008111223,MTR,EXH0603,CENTRAL
100007975492,NTR - 2,EXH0835,NORTH
100001273647,LTR - SOUTH,EXH0403,CENTRAL
2106817220,KTR - 3,EXH0017,SOUTH
100007298415,ITR,EXH0858,NORTH
100006410528,HTR,EXH0884,NORTH
100008772958,GTR,EXH0442,CENTRAL
100008183028,GTR,EXH0480,CENTRAL
1426308456,LTR - SOUTH,EXH0387,CENTRAL
100008566324,KTR - 2,EXH0602,SOUTH
100007539379,LTR - NORTH,EXH0374,CENTRAL
100002656571,ITR,EXH0418,NORTH
100008664446,MTR,EXH0453,CENTRAL
100006517875,GTR,EXH0481,CENTRAL
100008709310,LTR - NORTH,EXH0377,CENTRAL
100007805871,SLTR,EXH0517C,CENTRAL
100006116424,KTR - 3,EXH0017,SOUTH
100005753757,LTR - SOUTH,EXH0901,CENTRAL
100008539556,CTR,EXH0448,CENTRAL
100008792664,NTR - 2,EXH0467,NORTH
100008645209,KTR - 1,EXH0001,SOUTH
100007925013,GTR,EXH0480,CENTRAL
100008353059,SLTR,EXH0517B,CENTRAL
1556760157,GTR,EXH0526K,CENTRAL
100004681825,NTR - 1,EXH0478,NORTH
100007896216,RTR,EXH0913,NORTH
100008601008,RTR,EXH0896,NORTH
100008828664,LTR - SOUTH,EXH0895,CENTRAL
2104112691,SLTR,EXH0446,CENTRAL
100008826840,LTR - NORTH,EXH0402,CENTRAL
100008258702,ITR,EXH0414,NORTH
100007810649,GTR,EXH0441,CENTRAL
100008585474,FTR,EXH0510,CENTRAL
100008432707,HYTR,EXH0487,SOUTH
100008494278,FTR,EXH0461,CENTRAL
100008376998,QTR,EXH0420,SOUTH
100005488539,MTR,EXH0546,CENTRAL
100007690041,QTR,EXH0419,SOUTH
100008607284,LTR - SOUTH,EXH0388,CENTRAL
100003125790,LTR - SOUTH,EXH0471,CENTRAL
100008383465,NTR - 2,EXH0624,NORTH
100008544409,CTR,EXH0449,CENTRAL
100008362940,CTR,EXH0883,CENTRAL
100008681598,ITR,EXH0410,NORTH
100004774110,GTR,EXH0847,CENTRAL
100008755417,LTR - SOUTH,EXH0895,CENTRAL
100002463972,GTR,EXH0440,CENTRAL
1425115779,LTR - SOUTH,EXH0397,CENTRAL
1212723263,KTR - 1,EXH0012,SOUTH
100006477237,MTR,EXH0545,CENTRAL
100007938893,ITR,EXH0410,NORTH
100008552505,CTR,EXH0531,CENTRAL
100005655701,LTR - SOUTH,EXH0390,CENTRAL
100003346450,GTR,EXH0485,CENTRAL
100008400696,FTR,EXH0460,CENTRAL
1685692511,MTR,EXH0537,CENTRAL
100008244509,ITR,EXH0412,NORTH
100008802670,LTR - NORTH,EXH0376,CENTRAL
100004325424,FTR,EXH0464,CENTRAL
100007767039,ITR,EXH0858,NORTH
100006545821,KTR - 3,EXH0017,SOUTH
100002035695,LTR - SOUTH,EXH0398,CENTRAL
100008676158,SLTR,EXH0517C,CENTRAL
100008806383,FTR,EXH0460,CENTRAL
100007671731,FTR,EXH0506,CENTRAL
100006140420,KTR - 2,EXH0015,SOUTH
100008286688,SLTR,EXH0447,CENTRAL
100008418685,LTR - SOUTH,EXH0895,CENTRAL
100003756306,LTR - NORTH,EXH0377,CENTRAL
100005672609,HYTR,EXH0472,SOUTH
100007511877,GTR,EXH0526Q,CENTRAL
100003985901,KTR - 2,EXH0015,SOUTH
100007344630,FTR,EXH0466,CENTRAL
100005300218,ITR,EXH0416,NORTH
100008492597,STR,EXH0556A,SOUTH
100007106118,NTR - 1,EXH0625,NORTH
100008511820,ITR,EXH0858,NORTH
100006628288,SLTR,EXH0517A,CENTRAL
100006593854,STR,EXH0560,SOUTH
100008278322,NTR - 1,EXH0426,NORTH
100007317866,HYTR,EXH0474,SOUTH
100007419235,KTR - 3,EXH0024,SOUTH
100004136130,NTR - 1,EXH0425,NORTH
100003737485,HYTR,EXH0549,SOUTH
100005339170,KTR - 1,EXH0004,SOUTH
100008655655,LTR - SOUTH,EXH0387,CENTRAL
100006053108,SLTR,EXH0501,CENTRAL
100008561961,FTR,EXH0464,CENTRAL
100008336204,LTR - NORTH,EXH0374,CENTRAL
100006700267,CTR,EXH0429,CENTRAL
1426812841,LTR - NORTH,EXH0374,CENTRAL
100007220169,ITR,EXH0416,NORTH
100008470175,LTR - SOUTH,EXH0386,CENTRAL
100006876977,ITR,EXH0855,NORTH
100005403856,ITR,EXH0410,NORTH
100007791503,LTR - SOUTH,EXH0393,CENTRAL
100008609379,SLTR,EXH0890,CENTRAL
100008731064,MTR,EXH0873,CENTRAL
100006500764,LTR - NORTH,EXH0379,CENTRAL
100008826183,RTR,EXH0653,NORTH
2107141901,FTR,EXH0535,CENTRAL
2106575750,ITR,EXH0410,NORTH
100006626301,RTR,EXH0521,NORTH
100004786183,STR,EXH0433,SOUTH
100000048208,MTR,EXH0620,CENTRAL
100008171989,MTR,EXH0587,CENTRAL
100007765633,RTR,EXH0561,NORTH
100008554823,LTR - SOUTH,EXH0403,CENTRAL
100008271337,KTR - 2,EXH0602,SOUTH
100008959212,RTR,EXH0656,NORTH
100008950229,KTR - 2,EXH0020,SOUTH
1427287929,LTR - NORTH,EXH0376,CENTRAL
100008517813,ITR,EXH0412,NORTH
1427315558,LTR - NORTH,EXH0377,CENTRAL
100006193218,SLTR,EXH0443,CENTRAL
100008698766,MTR,EXH0540,CENTRAL
100008689997,STR,EXH0560,SOUTH
100008200729,ITR,EXH0410,NORTH
1426276523,LTR - NORTH,EXH0376,CENTRAL
100008307361,KTR - 1,EXH0009,SOUTH
100003311178,LTR - NORTH,EXH0374,CENTRAL
1212532588,KTR - 1,EXH0014,SOUTH
1214401849,KTR - 2,EXH0020,SOUTH
1214715219,KTR - 2,EXH0602,SOUTH
1214810991,KTR - 3,EXH0017,SOUTH
1214933739,KTR - 2,EXH0015,SOUTH
1214973432,KTR - 3,EXH0017,SOUTH
1215394690,KTR - 1,EXH0002,SOUTH
1215672554,KTR - 1,EXH0004,SOUTH
1216655412,KTR - 3,EXH0022,SOUTH
1222786295,HYTR,EXH0473,SOUTH
1425270381,LTR - SOUTH,EXH0407,CENTRAL
1426312662,LTR - SOUTH,EXH0387,CENTRAL
1514618127,RTR,EXH0606,NORTH
1515472279,ITR,EXH0413,NORTH
1533550133,SLTR,EXH0888,CENTRAL
1553880357,GTR,EXH0488,CENTRAL
1652553602,MTR,EXH0503,CENTRAL
1723683393,STR,EXH0615,SOUTH
1992331639,HTR,EXH0468,NORTH
1997530250,HTR,EXH0882,NORTH
2103509672,STR,EXH0435,SOUTH
2103957505,KTR - 2,EXH0018,SOUTH
2104249297,KTR - 3,EXH0017,SOUTH
2105665890,STR,EXH0604,SOUTH
2105857653,STR,EXH0431,SOUTH
2106159294,KTR - 2,EXH0015,SOUTH
2106351106,SLTR,EXH0444,CENTRAL
2107078410,KTR - 2,EXH0015,SOUTH
100000000000,ITR,EXH0632,NORTH
100000686203,QTR,EXH0812,SOUTH
100002000000,QTR,EXH0524,SOUTH
100002000000,FTR,EXH0506,CENTRAL
100001895899,STR,EXH0560B,SOUTH
100002000000,MTR,EXH0439,CENTRAL
100002000000,ITR,EXH0418,NORTH
100002000000,FTR,EXH0457,CENTRAL
100002000000,RTR,EXH0486,NORTH
100002000000,KTR - 2,EXH0015,SOUTH
100002487689,MTR,EXH0541,CENTRAL
100003000000,LTR - NORTH,EXH0383,CENTRAL
100003000000,ITR,EXH0858,NORTH
100003000000,MTR,EXH0453,CENTRAL
100003000000,STR,EXH0618,SOUTH
100003000000,LTR - SOUTH,EXH0370,CENTRAL
100003000000,KTR - 1,EXH0008,SOUTH
100003397188,HTR,EXH0564,NORTH
100003000000,KTR - 1,EXH0003,SOUTH
100004000000,HYTR,EXH0548,SOUTH
100003720309,GTR,EXH0482,CENTRAL
100003722850,LTR - NORTH,EXH0372,CENTRAL
100003733358,FTR,EXH0465,CENTRAL
100004000000,ITR,EXH0632,NORTH
100004000000,LTR - NORTH,EXH0402,CENTRAL
100003827358,GTR,EXH0441,CENTRAL
100004000000,GTR,EXH0481,CENTRAL
100004000000,HYTR,EXH0549,SOUTH
100004000000,LTR - NORTH,EXH0384,CENTRAL
100004000000,GTR,EXH0516,CENTRAL
100004000000,LTR - SOUTH,EXH0403,CENTRAL
100004000000,QTR,EXH0584,SOUTH
100004211027,CTR,EXH0594,CENTRAL
100004268727,GTR,EXH0526K,CENTRAL
100004402312,LTR - NORTH,EXH0380,CENTRAL
100004676361,MTR,EXH0451,CENTRAL
100005000000,FTR,EXH0508,CENTRAL
100004832573,FTR,EXH0460,CENTRAL
100004955947,LTR - NORTH,EXH0405,CENTRAL
100005000000,LTR - SOUTH,EXH0403,CENTRAL
100005000000,MTR,EXH0545,CENTRAL
100005132421,ITR,EXH0858,NORTH
100005155993,KTR - 2,EXH0018,SOUTH
100005165721,RTR,EXH0896,NORTH
100005000000,ITR,EXH0416,NORTH
100005000000,HYTR,EXH0826,SOUTH
100005000000,ITR,EXH0852,NORTH
100005482113,LTR - NORTH,EXH0382,CENTRAL
100006000000,RTR,EXH0606,NORTH
100006000000,KTR - 1,EXH0001,SOUTH
100005612954,QTR,EXH0420,SOUTH
100006000000,ITR,EXH0416,NORTH
100006000000,FTR,EXH0510,CENTRAL
100005846941,GTR,EXH0440,CENTRAL
100006000000,NTR - 1,EXH0642,NORTH
100005919462,GTR,EXH0441,CENTRAL
100006060245,NTR - 1,EXH0641,NORTH
100006000000,KTR - 2,EXH0016,SOUTH
100006000000,NTR - 2,EXH0467,NORTH
100006192283,LTR - SOUTH,EXH0393,CENTRAL
100006000000,FTR,EXH0456,CENTRAL
100006000000,QTR,EXH0419,SOUTH
100006000000,KTR - 1,EXH0003,SOUTH
100006000000,STR,EXH0560,SOUTH
100006000000,KTR - 3,EXH0023,SOUTH
100006000000,LTR - SOUTH,EXH0388,CENTRAL
100006268352,HYTR,EXH0475,SOUTH
100006000000,CTR,EXH0449,CENTRAL
100006000000,MTR,EXH0897,CENTRAL
100006000000,RTR,EXH0518,NORTH
100006353996,SLTR,EXH0501,CENTRAL
100006360272,NTR - 2,EXH0563,NORTH
100006441243,MTR,EXH0494,CENTRAL
100006549068,MTR,EXH0873,CENTRAL
100006553537,QTR,EXH0522,SOUTH
100006571322,FTR,EXH0462,CENTRAL
100006593949,SLTR,EXH0491,CENTRAL
100007000000,ITR,EXH0866,NORTH
100007000000,LTR - NORTH,EXH0405,CENTRAL
100006659321,NTR - 2,EXH0424,NORTH
100007000000,FTR,EXH0465,CENTRAL
100006711485,HTR,EXH0616,NORTH
100006820761,LTR - SOUTH,EXH0385,CENTRAL
100007000000,LTR - SOUTH,EXH0386,CENTRAL
100007000000,ITR,EXH0416,NORTH
100007000000,SLTR,EXH0445,CENTRAL
100007000000,MTR,EXH0873,CENTRAL
100007000000,ITR,EXH0416,NORTH
100007000000,FTR,EXH0464,CENTRAL
100007000000,NTR - 1,EXH0479,NORTH
100007000000,FTR,EXH0465,CENTRAL
100007000000,HTR,EXH0616,NORTH
100007220899,NTR - 2,EXH0829,NORTH
100007000000,ITR,EXH0852,NORTH
100007255097,NTR - 1,EXH0427,NORTH
100007333732,HYTR,EXH0474,SOUTH
100007334982,LTR - SOUTH,EXH0403,CENTRAL
100007344578,STR,EXH0599,SOUTH
100007362464,NTR - 1,EXH0565,NORTH
100007000000,HTR,EXH0468,NORTH
100007000000,MTR,EXH0537,CENTRAL
100007391922,LTR - NORTH,EXH0402,CENTRAL
100007000000,HYTR,EXH0551,SOUTH
100007000000,SLTR,EXH0889,CENTRAL
100007000000,FTR,EXH0457,CENTRAL
100007491412,HYTR,EXH0660,SOUTH
100008000000,STR,EXH0437A,SOUTH
100008000000,SLTR,EXH0517D,CENTRAL
100008000000,FTR,EXH0465,CENTRAL
100007584560,ITR,EXH0633,NORTH
100007588803,GTR,EXH0441,CENTRAL
100008000000,RTR,EXH0629,NORTH
100008000000,NTR - 2,EXH0423,NORTH
100007654505,MTR,EXH0537,CENTRAL
100008000000,NTR - 2,EXH0423,NORTH
100008000000,NTR - 1,EXH0422,NORTH
100007670329,LTR - NORTH,EXH0402,CENTRAL
100007693236,GTR,EXH0621,CENTRAL
100008000000,KTR - 1,EXH0004,SOUTH
100008000000,FTR,EXH0461,CENTRAL
100007760357,STR,EXH0599B,SOUTH
100007783128,CTR,EXH0448,CENTRAL
100008000000,ITR,EXH0413,NORTH
100007803792,LTR - SOUTH,EXH0404,CENTRAL
100008000000,SLTR,EXH0875,CENTRAL
100007811552,FTR,EXH0507,CENTRAL
100008000000,LTR - SOUTH,EXH0407,CENTRAL
100007890294,LTR - SOUTH,EXH0398,CENTRAL
100008000000,LTR - NORTH,EXH0374,CENTRAL
100007956411,MTR,EXH0455,CENTRAL
100007984203,MTR,EXH0542,CENTRAL
100007984412,NTR - 2,EXH0467,NORTH
100008000000,ITR,EXH0635,NORTH
100008000000,NTR - 2,EXH0624,NORTH
100008000000,KTR - 2,EXH0018,SOUTH
100008000000,MTR,EXH0620,CENTRAL
100008039951,GTR,EXH0526K,CENTRAL
100008000000,LTR - SOUTH,EXH0901,CENTRAL
100008000000,LTR - NORTH,EXH0384,CENTRAL
100008000000,SLTR,EXH0876,CENTRAL
100008000000,QTR,EXH0419,SOUTH
100008094834,STR,EXH0437A,SOUTH
100008000000,HYTR,EXH0554,SOUTH
100008000000,LTR - NORTH,EXH0377,CENTRAL
100008000000,CTR,EXH0430,CENTRAL
100008000000,MTR,EXH0543,CENTRAL
100008000000,FTR,EXH0459,CENTRAL
100008000000,STR,EXH0598A,SOUTH
100008000000,MTR,EXH0439,CENTRAL
100008156347,NTR - 1,EXH0422,NORTH
100008162050,GTR,EXH0846,CENTRAL
100008000000,MTR,EXH0545,CENTRAL
100008000000,KTR - 1,EXH0002,SOUTH
100008000000,FTR,EXH0460,CENTRAL
100008183255,MTR,EXH0541,CENTRAL
100008000000,SLTR,EXH0517D,CENTRAL
100008000000,MTR,EXH0451,CENTRAL
100008000000,GTR,EXH0441,CENTRAL
100008254220,GTR,EXH0440,CENTRAL
100008000000,LTR - NORTH,EXH0402,CENTRAL
100008000000,LTR - SOUTH,EXH0394,CENTRAL
100008000000,KTR - 3,EXH0030,SOUTH
100008269246,MTR,EXH0452,CENTRAL
100008000000,ITR,EXH0415,NORTH
100008000000,KTR - 2,EXH0015,SOUTH
100008000000,KTR - 3,EXH0030,SOUTH
100008319496,MTR,EXH0451,CENTRAL
100008000000,FTR,EXH0509,CENTRAL
100008352818,LTR - NORTH,EXH0372,CENTRAL
100008000000,MTR,EXH0451,CENTRAL
100008408464,LTR - NORTH,EXH0371,CENTRAL
100009000000,MTR,EXH0873,CENTRAL
100009000000,FTR,EXH0458,CENTRAL
100009000000,LTR - SOUTH,EXH0386,CENTRAL
100009000000,FTR,EXH0893,CENTRAL
100009000000,HYTR,EXH0473,SOUTH
100009000000,SLTR,EXH0443,CENTRAL
100009000000,KTR - 3,EXH0010,SOUTH
L2100750802,FTR,EXH0464,CENTRAL
L2106601347,FTR,EXH0465,CENTRAL
L2107010764,ITR,EXH0852,NORTH
